commentaires,notes 
purchase gift friend likes that’s know it,4.0 out of 5 stars
perfect,5.0 out of 5 stars
bought friend mine got best positive feedback,5.0 out of 5 stars
productoo ha llegadooo salee negocioo cerradoo,1.0 out of 5 stars
hi i've got tmobile upgrade still no issues years this one dropped low distance week bought cracked back invest huge amount money kind junk check appropriate options unless really careful not recommend,1.0 out of 5 stars
box,1.0 out of 5 stars
thinking designed cell raised glass screen pure gear cover simply cracked strain less month,2.0 out of 5 stars
great market price truly unlocked unlike sellers claim everything works good new one verizon dollars less,5.0 out of 5 stars
try this record different videos different areas everything set auto resolution fps transfer files look captured frame rates right click properties details frame rate see video probably different recorded frame rate really want see camera fail take trail woods film there guarantee won't record fps instead something like fps hoping there's software update camera soon,1.0 out of 5 stars
low battery life,4.0 out of 5 stars
not worth it i'm third galaxy many issues galaxy phones past years last,1.0 out of 5 stars
battery life like not great not bad either,4.0 out of 5 stars
excelente producto atención,5.0 out of 5 stars
después un retraso celular llego buen estado con todos los accesorios comprados muy buen producto,5.0 out of 5 stars
turns sprint,3.0 out of 5 stars
excelente rápido envío tal como describe,5.0 out of 5 stars
love get scratched easily put case it you,5.0 out of 5 stars
reason battery not good not sure isn't original one not working good all,3.0 out of 5 stars
bought everything soooo amazing worth every single penny lilac purple absolutely love it,5.0 out of 5 stars
far good couple months,4.0 out of 5 stars
pos,1.0 out of 5 stars
love it,5.0 out of 5 stars
product arrived fast works great satisfied,5.0 out of 5 stars
bought march still best opinion,5.0 out of 5 stars
definitely great buy,5.0 out of 5 stars
pleased good service,5.0 out of 5 stars
really disappointed used falls front back camera longer called apple support told cost repairi decided switch android bought galaxy amazon found way behind compare plusfirst thing shape long thin doubt screen second thing picture doesn't features like live picturethird thing can't move screen swipe fingerthis compares don't know x could be advanced,1.0 out of 5 stars
beast intuitive great features i'm happy purchase,5.0 out of 5 stars
big upgrade edge unlocked works every carrier cdma gsm,5.0 out of 5 stars
unlocked smartphone,5.0 out of 5 stars
better x,5.0 out of 5 stars
amazing yet even good case screen broken twice repair could bought something else money  curb killing me time leave samsung make one non curbed screen,1.0 out of 5 stars
perfect perfect  one issue battery,5.0 out of 5 stars
chance fix laggy unusable “features” another forced bixby it insists upon itself iphone surprise guess one works box spoiler alert iphone excited phone maybe marginally better camera setup s it’s least laggy last phone it’s not worth price flagship not you’re agnostic get iphone way trouble it’s worth arrives bloated nothing italso typical android fashion get less less responsive device time goes on every app install makes much slower android problem thing happens pixel xl stuck pixel uglier not full bloatit nice screen though like iphone’s screen much hardly upgrade another disappointment samsung maybe it’ll catch fire like note i’ll able rid phone,3.0 out of 5 stars
surpasses iphone currently previously market bought second use posting pictures real estate business would take ios day wasn't battery life would luck using sidekick plugged potato hold better charge phone note which also owned blew one dies minutes use charge three hours use camera great get battery low use flash message missing tens important business calls overall not able use device due minute battery life switching fully back iphone,2.0 out of 5 stars
use case cannot sustain fall inches glass crackif don't want pay half fix small cracks try repairing break internal components fail samsung refuse repair it even though offering moneyso chance not dropping phone,1.0 out of 5 stars
update well i've almost mths see every day fast compared phone i'm really glad took plunge ordered phonei really nervous ordering reading reviews receiving it i'm glad ordered amazon didn't order third party seller came packaged huge box surrounded air pockets plastic everything sealed looked brand new still first thing contact samsung verify new valid yr warranty assured indeed new year manufacturers warranty tried signing prepaid service imei number worked verizon chatting sales reps online assured wifi calling would work doubtful reading multiple reviews online figured i'd didn't could tmobile next month called samsung signing verizon rep samsung said unlocked would worked carrier yesterday got verizon sim card put in wifi calling checked couple minutes boom kinds features weren't including wifi calling calling happy phone lightening fast screen brilliantly beautiful pics takes unmatched plus unnecessary apps galaxy edge att love phone,5.0 out of 5 stars
samsung makes best displays market love almost everything phone except display picture quality excellent curved edges rounded display corners got goregarding curved edges functional propose couldn't achieved flat screen no matter hold get glare one edges other images text message edge get distorted onscreen buttons edge problematic best curved edges make virtually impossible case properly protect droppedthe rounded display corners ridiculous many apps really makes no difference there's content can't see ironically claimed display size  measured corners not roundedthe fingerprint sensor placement poor though common face table must pick unlock or position face directly screen biometricseverything else great performance responsiveness display quality battery life things normally expect flagship device bizarre design choices baffling,2.0 out of 5 stars
last samsung galaxy note lasted years still working apps wont work upgrade new one new beautiful miss pen new pen one ridiculously huge went without pen beautiful smaller size weight phone extra money spend bought one unlocked unlocked way go countryusa buy another chip put it carrier specific spams it faster since note ageing slowed down else not much put it camera results amazing music find difference hope last smartphone since cannot find put smartphone hook falks it,5.0 out of 5 stars
wanted year ago finally got it undecided receiving whether not keep newer going released love lilac color well needed upgrade old gb constantly delete apps installed get another one worries gb love quick smooth response able update too also able use case bought thats not available yet they cool cases ebay  knew  not se well badafter playing couldn't send backi think great far good sound picture etcworks needs thus far,5.0 out of 5 stars
received international model purchasing two amazon supposedly unlocked hours amazon samsung total wireless our service provider uses verizon network figuring wasn't working properly iemi numbers not clean phones could make calls data not working could not fully registered samsung rep said phones international version total wireless rep said not work network return phones waste time i'm frustrated,1.0 out of 5 stars
love samsung phones not one upgraded galaxy many issues went back positive transferring everything easy peasy incredible battery life even play games several times day that's thing really like phone thing noticed first day picture quality blurry photos took that's main thing use for tried several settings photo quality still remains issuefor first weeks would actually show notifications emails stopped checked every setting even turned sound emails nothing fixes suggested fix including downloading different launchers reboot several times nothing need absolutely need know emails especially i'm taking classes again even show notification opend email app would delete notfication wans't problem keep something notification status fingerprint scanner doesn't work majority time look like idiot stroking phone creepy haha addition  issues listed phone app unlocks house arrive stopped working tried everything fix that nothing thought app minute switched back app started working again so believe  worse ever had would not recommend anyone,2.0 out of 5 stars
every great except actual part horrible i’m probably going return it calls drop every day won’t dial unless restart it happens whether call wifi via carrier not happen last phones carrier last phones flagship pos capital s addition not hold value it’s unbelievable oneplus sell ebay purchase price every months new version arrives bought cyber monday tax normal price it’s selling ebay that’s ridiculous drop value compared oneplus biggest complaint failure dial out i’ve tried rebooting i’ve tried resetting everything i’ve called carrier camera exceptional fails phone update jan received replacement replacement defects original volume speakers lower unworthy called flagship looks nice nice screen terrific camera lousy it’s main function filled samsung bloatware predictive swipe texting phones worst predicting words i’ve ever owned keyboard sucks swipe mode  horrible  i’m going oneplus no bloatware apple security great products,1.0 out of 5 stars
receiving received email reliant cellular the seller giving instructions resolve issues arise made feel good purchase got info quickly get help case need anythe ordered described new perfect easily took sim card old used pay plan simple mobile inserted started using it switching plans carrier doesn't cover enough areas tend travel switch able swap sim continue left off initially concerned start wasn't unlocked due ton mentions programs verizon unlockedmy battery lasts day unless kids watching endless videos screen picture video quality amazing i'm happy phone i'm still finding different things play around personalizing i've week,5.0 out of 5 stars
start need say came windows flawless working mobile platform however long time using windows clear android quite shock everything shoulders get customizedoptimized regardless this biggest contra battery life unbelievable max hr use wifi not top last alcatel idol windows last forever comparing samsung galaxy s good thing is customize make microsoft like microsoft applications including office onedrive cortana outlook not come preinstalled personalize device microsoft's productivity applications every customer able work play connect device leave design nice camera pretty awesome took test photo's look great install everything import stuff text andor mms messages take time and additional tools without customization default installation made super wordi sending every app messages etc so recommend check first fulfill needs screen stunning clear picture good see samsung catching former microsoft hello technology fingerprint iris face recognition thats good feature also used additional apps banking i'm also concerned water protection rubber seal protecting sim micro card water bottom line battery life absolute negative point therefore stars,3.0 out of 5 stars
excited get new phone opened amazon boxin tact find samsung galaxy box outer sleeve box dented ripped first disappointed not order used phone ordered new expected new looking box took sleeve finished opening box find box all phone charger nothing disappointed furious could scream spent lot money phone called amazon woman told nothing could do told needed start day investigation reassurance nothing told call back days guessing internal theft going on not sure else would be order amazon time rarely issue makes rethink ordering amazon online all anyone else something like happen,1.0 out of 5 stars
way much chinese cell phone there's others specs,1.0 out of 5 stars
not fair spend like  dollars right purchase price dropsthe item ok,1.0 out of 5 stars
purchased don't right now i'm giving informationg network compatibilityg cdmacdmauspcsg gsmgsmgsmdcspcsg cdmabcbcbcg cdma diversitybcbcbcg umtswcdmabbbawsbbg umtswcdma diversitybbbawsbbg tdscdmabbg lte fddbbbbawsbbbbbbbbbbbbbbbbawsbg lte tddbbbbb,4.0 out of 5 stars
samsung galaxy sdoesn't samsung headphone instead different name it,1.0 out of 5 stars
nothin broke arrived,1.0 out of 5 stars
got work i've owned galaxy  figured i'd stay brand get i've days screen unresponsive clicking scrolling apps spontaneously shutting downi love creativity behind camera features getting darn thing work quite frustrating,2.0 out of 5 stars
plug garbage can't use normal android plug would not bought returning dopes,1.0 out of 5 stars
ok looked old decided time new phone better securitya slot expand memory newer camera bixby assistant lazy press app doesn't blaster use remote upgrades didn't needare there one additional item liked removed expensive downgrade me,3.0 out of 5 stars
recieved wrong color,1.0 out of 5 stars
completely perplexed thing bad notificationsi use lg pixel iphone saw all reasons abandon samsung long time ago every cheap worked better samsung medecided try due small size option google pixel display bad thing worse display large bezels need find install party apps would allow autohide soft buttons want get abysmal display heck except youtube buttons always there making screen like  body that's wider nonsenseanyway notificationsno notifications locked screen take it unlock swipe needs hands i'll see notifications iphonepixelnexus turns screen seconds see anything interesting not work turns screenlimited notifications locked screenshows two lines full screen scroll iphone settings available don't help much androids general not good iphone always trying bundle notifications try avoid that least they'll bundled appraise wakeup show notificationswith iphonepixelnexus would pickup accelerometar would wake phone showing notifications soon put screen goes off pickup nothing happens unlock swipe procedurenotifications using phonesome message comes in nothing sometimes vibrates sometimes sounds sometimes show popupall regardless notification sounds settings silent mode wtf app icon numbernot reliably cleared set google inbox outlook google play name fewnote problems tied notification sound off so tied together sound visual part notification system maybe that's good tried distinguish visual sound notifications settings naturally certainly two different things use model different samsung knows failed get right understandable failed read update got anyway sometimes things work eg change different options get broken again classical samsungall all relying pebble show notificationssome party apps allow coping problems unreliable sometimes power hungry not persistent samsung doesn't care well two days preorder already got phone get software update important bug fixes so guys trying deliver software zillion options naturally not yet ready full bugs start lots things rarely nail single onefirst crazy option edge screen notifications got check hopeless attempt implement  i don't know whatsecond crazy option turn screensaver screen off screen saver turned screen wtf third crazy option always screen showing clock duh notifications sure do receive hundred different notifications daily always front face working driving show notification not icon saying there's onefourth crazy option enable vibration pickup phone notification duh showing notificationi thinking working hard getting different party apps fix notifications suit needs still would leave curved screen curved screen means cases allow comfortable grip case cannot extend fully lcd find much larger phones comfortable hand eg samsung's active pixel xl proper case easier handle so argument get smallest premium doesn't apply anymorein addition curved glass easily breaks glass exposed many broken phones around hear they've put much better glass duhand not forget screen protector good glass screen protectors market yet don't know what's wrong glass protectors requires increase screen sensitivity settings well option doesn't work good type fast often use work email can't repeat every letter also glass screen protector today don't cover full screen fact glue sides better grip actually covering whole curved edgeall all returning one wait see g look like otherwise wait pixel then iphone problems still better deal ssome notable positive sidessamsung internet browser awesomelcd excellent even better apple forcefully reduced lcd brightness iphone  help aged batteries don't know iphone also close nits like onestarting camera double click power buttonphotos with flash dim conditions ages ahead iphonehome button press glass bit harderspeakerphone much louder iphone update screen wakeup notificationgoogled bit see done apparently people mention samsung differs ios stock android depend edge light led light vibration sound not screen wakeup so samsung tried clever google apple lets see succeeded google bit posts going back  different issues people actually  like screen wakeup notifications screen waking s s people suggested lots thing nothing helped poor souls people like would want notification can't get them people argue would somebody want group duh bunch schmucks configurable option satisfy groups no discussion needed screenshots show promising option security settings   wake screen notifications well seems like it except don't option reports kind apps screw notifications googling verizon help page came up showing screen not turn when outlook installed aaaargh need one work anyway removing factory reset still mei reducing one star due many bugs started notifications don't know else there,1.0 out of 5 stars
switched model wanted something smaller comfortable lighterpicture quality way better cameras hands down picks fingerprints easily not bad screen brighter gets dimmersamsung pay plus android pie update available looks like samsung faster comes updatesphone lags closing applications new android pie new one ui fingerprint sensor really fast sound better using speakers immersive since v bottom speakerbattery test long enough,5.0 out of 5 stars
great product best i've,5.0 out of 5 stars
puchased preorder back march using since day received sprint hesitant purchase outside sprint store worked well one hiccup activating it not come sim apparently sprint doesn't always carry store searching sim located associate switched phones s minutes,5.0 out of 5 stars
bought brand new amazon clearly used set spanish us already folder labeled applicacions microsoft message app spelling dictionary option spanish us cant trust anyone days bright side included case free lol thanks ever sent appreciate thatit smg snapdragon cpu region set china  not usa mine didn't come ability stuff wifi calling example would expect new phonethe awesome large hands little big use one hand drawback normal people would use hands differentthe picture quality great even capturing action shots tried sneak pic girlfriend moved made ugly face half second picture clear like planned face pictureit works samsung certified fast charge wireless charging convertible standpad fast charge itcoming iphone thing night day difference bet could say new phonewhen open apps open immediately browsing web watching youtube videos smooth uninterrupted old iphone youtube app would lock hour use download apps lol old old wouldnt get ios updates level ios isnt supported anything couldnt even get email anymorei discover one thing don't like iphone cant turn apps able use mobile data foreground you turn background usage data open youtube gag start using using data iphone cellular data section settings turn app not allowed ever use mobile data unless back turn back on really saves using data wifi connection available not connected whatever reason start browsing web,4.0 out of 5 stars
don't mind losing features carrier get unlocked phone not programmed carriers software lost  options need att att tells nothing cannot flash install software option buy new phone unlocked directly att waste money known prior buying it would not bought it,1.0 out of 5 stars
upgraded due stellar cyber monday sale free amazon show included upgrade love old phone still works like day one thissamsung far better iphone there screen bigger crystal clear display lots cool new features emojis apps didn't access to battery life phenomenal sound better used curved edges give screen largest view camera seems good still learning new features no idea reviews mine came sealed box brand called samsung thanked loyal customer said comes two year warranty buy case screen protector thank amazon great deal will work mobile boost red pocket att precaution call provider order  heads not work sprint not accept unlocked androids kind hassle switched providers,5.0 out of 5 stars
received opened realised package previously opened resealed everything box device open sim card holder paperwork says warranty lie absolutely paperwork activated appears working write next review one month let know goes,2.0 out of 5 stars
bought samsung galaxy like new amazon warehouse deals not authorized seller wanted extra cause someone touched returned it work education i'll take deal get also made sure came original packaging it stated condition descriptionso far pleased purchase lovely came plastic still original pieces headphones little tools popping sim card not come charger picked separate orderi att getting service sorted bit tricky set everything working now went one store agent switched sim card checked calling service not data left shopped suddenly realized internet wasn't working went another store agents useless wanted sell stuff irrelevant issue goes went home called att three agents hour later rolled yahtzee mark advanced tech guru came phone bunch stuff imei apn neither immediately worked finally hang turn could zap it called back after cause that's kind class act mark is huzzah mobile data working without issueone disadvantage buying like new warranty started person first bought it not say anywhere amazon description first purchased registered samsung account shows warranty started june therefore assuming that's first owner registered it beginning dec now anticipated really using warranty don't might find annoyingi'll also point bought discover amazon cashback quarter cashback covered state tax saved extra put toward microsd card storageif anything goes wrong phone update future far tickled lilac like new amazon warehouse deals phone,5.0 out of 5 stars
expensive short life nd expensive purchased amazon first bought refurbished horrible idea short life maybe months second time purchased less year ago priced around usd good started get slow reinitiate last time updating night simply never came back life expensive short life not buy cell phones amazon went straight back best buys get insurance warranty anything possible,2.0 out of 5 stars
not many issues thus far always keep battery saver mode frustrating lack certain notifications seems fast size isn't big me although one handed operation limited compared smaller phone charge lasts day without much use without power saver mode add fair amount use power saver mode still lasts dayi couldn't justify getting gs battery life better cameras extra gb ram device like one extra features samsung made quality phone happy it i'd recommend charging battery keeping may double battery life maintian capacity years instead samsung's year guarantee,5.0 out of 5 stars
waiting got home perfect everything box be wrapped cling plastic brand new i've hours can't make claims well works definitely new reviews made nervous isn't scratched used missing together even smartswitch paperwork user guide health warnings extra ear bud caps still sealed complaint isn't phone delivery person left back yard reason dog chewed cardboard amazon box put deep gouges external sleeve nothing important damaged,5.0 out of 5 stars
great phone sansung done great job updating thetr android thing beautiful fast great screen card capability part promotion carried samsung alsk amazon included free samsung chromebook turned goto tabletlaptop crazy huh happy connection messaging every thing else,5.0 out of 5 stars
everything traffic,5.0 out of 5 stars
instagram youtube page would love promote product,5.0 out of 5 stars
based upon product details questions answers etc led believe unlocked samsung would work verizon however not bought prime day received several items part bundle pay much higher rate waited 'prime day' purchase disappointed,1.0 out of 5 stars
absolutely worthy,5.0 out of 5 stars
perfect,5.0 out of 5 stars
satisfied,5.0 out of 5 stars
update my original review below owned month found would not update latest firmware kept saying date july even though samsungs website showed monthly updates contacted samsung provided imei number found factory locked specific carrier not mine not one seller said unlocked for contacted carrier found unpaid owner would locked person paid off imei held original owners social security number due unpaid balance told return phone seller committing form fraud selling phone would always suggest contacting samsung imei number verify fully unlocked putting info new phoneoriginal reviewthere downfalls found one related seller bought refurbished still old number registered fault seller also caution anyone buying refurbishedthe downfalls related curved edge screen impossible find case protects screen sides due this found multiple cases raised top bottom keeping screen tabletops face however sides still exposed see slight flicker sides turn slightly may may not every mine since refurbishednow onto goodthe speaker quality feels like handheld movie theater color extraordinary battery life better previous not good expecting model years newer version response time impeccable bass sound lagging whatsoever highly recommend note curved edges exposed part makes nervous,2.0 out of 5 stars
first off ahold carrier delivered left front porch freaking snow ice not happy all frankly sick death delivery people amazon uses delivery promises aren't kept delivery promised sunday didn't get today watched last night got email stating would delivered today pm instead yesterday pmthe appears new idea tell looks new spotless daughter loves so far update evaluation time goes on,4.0 out of 5 stars
much better note not didn't like one thing didn't notice actually getting security control knox within s think read preferred requirement businesses enterprise cell phones employees could good thing us require play find need tailor settings prefer easier personally hey love discovering new things anyway screen beautiful midnight black version s responsiveness fantastic memory space much better buying unlocked find one thing didn't expect outstanding hope plan last long long time,5.0 out of 5 stars
galaxy love despite big feels nice hand easy use curved edges infuriating use palm kept hitting side screen reached across phoneand really don't get point curved edge doesn't anything useful care about makes hard use think samsung decided something interesting different give wow factor despite worse uselessso brother says get big case cover edges solve problem ok solution cover edges up what's point first placeand super tall also don't understand makes hard thumb reach top phonei feel like samsung fallen trap shareholders want stock keep going up not enough sell million phones sell million next quarter instead making good useful going make gimmicky try attract people new gimmicks even they're not usefuli returned s day use i'm back i'll probably get pixel  instead eventually,1.0 out of 5 stars
liked samsung edge love phone oreo android update gse pretty poky screams two apps like could barely use samsung microsoft arrow launcher google carplay autos apps painfully slow gse gs scream battery life continues excellent better screen better usb jack better stereo sound also much better bluetooth devices really slow properly connect gse's bt gs's bt rocks far wish samsung google little less heavyhanded insistently pushing privacyinvasive features like location history etc wish could uninstall samsung crpware though,5.0 out of 5 stars
get new phone really dislike options major drawbacks edge display impossible find good screen protector for fact recently cracking display realized costs roughly half price replace price display obnoxious seemingly pointless beveled edge absolutely love camera fast sprint network obviously zero justice may want change service providers benefit performance offer,2.0 out of 5 stars
note review product arrived first day thoughts not indepth longtermcontrary customers seemed experienced reviews came completely brand new not tampered all everything worked fine launch transfer sim cards use verizon sim works fine need contact them there's nothing see regarding damage issues related sent could happened beforehandi bought unlocked new order avoid verizon bloatware never used couldn't manage get rid of also nice avoid hidden fees attached new phones bought providersmy initial thoughts are fantasticthe picture quality stunning especially coming droid turbo which nice was screen lackluster comparison camera beautiful could easily say justifies pricepoint looking market photography comparison phones i've seen even touched many featuresthe speakers surprisingly clear sound great i've noticed trend many smartphones day one have awful speakers reason maybe manufacturers assume using peripherals bluetooth times regardless covers base better othersthe slim tall design feels much better hand expecting to coming smaller phonei love shortcuts android version entire galaxy line operates general samsung always made stellar leaps convenience mixed modernization no differentas far bixby goes don't use voice commands phones whether bixby google assistant etc period avoid bixby button my one caveat part hardware designed exclusively bixby doesn't applyi update later regarding things like battery life communication features anything else think using extended period time,5.0 out of 5 stars
trouble transferring apps old though reenter passwords cable connection didn't seem work found old wifi grabbed everything anyway screen completely eyepopping especially setting highest resolution blazingly fast compared battery seems last last one real annoyance but still giving stars really hard turn bixby feature tied dedicated button right volume control button can't used anything else really easy hit accident c'mon samsung people don't want it don't want it simple setting turn assign button something else nothing magnificent device overall though,5.0 out of 5 stars
upgraded samsung model smgu unlocked version samsung works fine transfer stuff old new went pretty well curved screen visual appeal believe flat screen would practical easier protect terms tool discovered anything new couldn't do comes something called bixby guess we're supposed know it guess i'm not interested bixby see information educates might need it like samsung phones grown accustomed company's android interface makes sense stay familiar probably reason upgrade version unless money burning hole pocket  case one son's needed got old s treated new phone,4.0 out of 5 stars
upgraded note  touch sensitivity actually better note brought back dealer said not close enough still same would not recommend phone bust,2.0 out of 5 stars
recently got rid iphone made switch didn't like apple wouldnt leave anything alone kept updating slower less firmilar iphone always worked though s constant fight get something work want it apps don't run nearly smooth iphone positive note got nice camera great piece hardware terrible software i'm excited one year lease expire get another iphone,1.0 out of 5 stars
bought galaxy weeks ago battery last less hours said new not sure it want money back,1.0 out of 5 stars
galaxy samsung's flagship currently runs android's latest version device powered qualcomm's processor headphone jack usb port charges  hour min  buttons power button volume control button samsung bixby voice assistant button one biggest changes camera dual camera performs well low light camera modes include auto video hyperlapse super slomo food camera produces amazing images  fps video unlocking use pin password pattern fingerprint iris face wireless charging allows lay pad without plugging in curved screen phenomenal one interesting inclusion heart rate monitor next camera used samsung health app thin light great feel samsung done great job s great price highly recommend,5.0 out of 5 stars
i've many samsung phones liked them recent v also happy with camera glass cracked years decided get another samsung overall great phone wish little larger screen resolution yielded larger text icons know adjust it everything's bit larger resolution usable screen larger good vision distance won't bother youone complaint bixby samsung bloatware bought unlocked wouldn't carrier bloatware samsung puts plenty own along bixby can't delete it disable it continues nag use one apps don't know want cram user's throat already bought phone thought samsung better apps i'd download them none built apps better google stock apps party i'm not sure reason trying push apps users guess avoid buy google phone,4.0 out of 5 stars
 smoothest samsung experience truly market leader android used xperia lg flagships times paid full release amount phones best experience far used wave samsung corby was disappointed both gave samsung chance gear got impressed hence tried refined software redifned flaws innovation successfull flagship didn't delivered awesome device,5.0 out of 5 stars
first bought galaxy thru xfinity mobile much impressed graphics camera overall sleek design responsive easily adaptable price find great quality phone unfortunately couldve done things differently would've bought seems new model still kinks samsung needs work outthe battery weak doesn't even last half day hours moderate use also design sometimes make screen easily crackable raised edges the case bought could not protect fell ground,3.0 out of 5 stars
galaxy ans iphone purchased galaxy  camera samsung destroys apple's product offerings one main reasons getting phone still think apple far superior android glitches galore turned notifications still get app two notify even not disturb put on odd thing seems preform much faster better camera s several occasions used huge difference speed pic quality would take s screen seems sharper larger size not worth is horrible bixby feature galaxy made samsung customer making apple seem appealing prefer aspect ratio screen apple speakers better galaxy price through apple better except camera,2.0 out of 5 stars
returned item not get akg earplugs box,1.0 out of 5 stars
came without charger gets hot used,1.0 out of 5 stars
appears mint condition delivery fast however received sprint version wich not compatible verizon return,2.0 out of 5 stars
went premium getting s rather disappointed first there's huge amounts bloatware ended disabling packages device didn't needwant then couldn't root it hey device able whatever want including putting custom rom curved screen actually negative can't get good screen protector it finally screen actually smaller nexus before going back google next time loved past kicking changing,3.0 out of 5 stars
lets start positives fast responsive camera good ample storage usbc also headphone jack sadly scarce now negatives biggest one rounded edges display and reason probably selling phone make impossible hold one hand always detect palm imput mess touch sensors also gives warping effect video watched edges always deformed also screen scratches way easy since april screen already scratched point intrusive note since launch day not single scratch screen getting scratches within days getting itnow lets talk bixby bixby button bixby waste space original siri worked better not mention google assistant also device works lot better tried bind google assistant bixby button next issue can't remap dedicated hardware button thought samsung would learned reviews guess didn't don't worry made able disable bixby button basically puts second press rather tap otherwise remains activenow things don't classify negatives personally don't like properly called seems weird pushes top buttons little high convenient use decently large hands still finding straining thumb hit drop menus open notifications also video content  making weird bothi also prefer dedicated hardware buttons older galaxies either hide them means order home button need swipe up always popping rather scroll swipe up gets incredibly annoying extremely quickly option lock buttons screen makes sense not waste battery powering since white light gray background also get burnin since oled display also point whats point onscreen buttons could physical buttons work better allow front fingerprint scannersall strong positives phone get completely outweighed negatives imo,1.0 out of 5 stars
gave stars not come sim card tray gaping hole be took verizon get number info transferred it couldn't it wasn't one loose box anywhere didn't it searched many reviews item didn't see anyone else mention problem maybe anomaly not sim card tray anyways order one online arrives get info transferred test phone,3.0 out of 5 stars
upgraded love it fingerprint back cool hidden home button good too activated verizon set online super easy bought caseology case screen protector needed change touch screen sensitivity make normal for difficult type,5.0 out of 5 stars
always samsung smartphone loyalist ends now nearly impossible change artery therefore need buy entirely new next year two that's not i'm giving and samsung one star microphone stopped working one hear call them read major issue samsing failed address tried fixes avail include restoring factory settings frustrating almost phone not paperweight samsing needs acknowledge remedy software glitch,1.0 out of 5 stars
ok reviews mentioning verizon kinda worried don't be verizon received phone installed nano sim old signed google poof everything without verizon bloatware contact verizon set up visual seemed issue lot reviewers open included samsung app push hold '' enter password first time app looks functions like verizon versionfor guy grew wired wall still amazed technology advancements made lot features phone useful stuff to video sound improvements alone awesome compared droid tfirst week use still learning features pleased battery life great almost double previous phonei bought combo chrome book wireless car home chargers case came less wanted bloatware,5.0 out of 5 stars
moved iphone if extract ios easier said done great phonephone itself excellent call quality headphones really nice headphone jack dongle don't use bluetooth charges quicklycamera fantastic every waymuzak still little confused various samsung apps esp samsung music weird listening music videos really nice full screen front facing speakerssize great size  perfect me medium build person medium sized hands not want phablet feels like something iphone  comparison don't know actually compares feels smaller iphone get case thing using supcase unicorn beetle  thin grippy,5.0 out of 5 stars
ive galaxy phones since first disappointment yes looks good battery good new phone issue freezes waay often available memory new software not happening now given happened phones near year mark  months old though not happy,3.0 out of 5 stars
husband bought lilac purple color birthdayit's gorgeous love display infinity edge total upgrade i've using i'm glad waited everything shows bright crystal clear even email looks nicerthe emojis make using camera turn bit creepythey look like not really age don't think something see using often chat messenger fun maybe minutesthe camera nice pictures come clean clear however wish features explained bit manual make easier figure out nice able scroll different modes swipe finger howto's using different options would nice printed manual reference i'm sure would easy enough look youtube googlehaha suppose happens old leap frog generations find future pi'm not crazy bixby though way reassign button something else remove app entirely choose also like camera settings set say smile shoot cheese record video another trigger word unless completely turn voice bixby can't use voice command camera one feature not cancel another maybe software update later on maybe completely missed setting somewhere bump somewhere i've used morethe speakers excellent music sounds great calls come clear using speaker actually turn call volume down old hard hear people talk mic didn't pick well either not case herei love phone nice size easy hold looks great also easy set played awhile found simple navigate cool surprises thrown discover read similar understand people annoyed spending money not really getting much already had read released similar probably would not bought model part still feel great phone know fact great time taking pictures videos kids grandkids it added sample pictures one close approx away begging dog wanted lunch another couple inches away others feet filters camera set auto let thing pictures come clear much nicer phone i've playing features well results great toousing volume button snap quick picture convenient makes taking pictures size much easier i'll great time using camera grand kids visitthe lock screen little annoying click power button swipe screen way useful old sorts things tumbling around bag hidden home button power button quick responsive either one quickly wakes home button brings home screen press screen off always change time settings screen doesn't click fast give time not really big deal methis fun have battery life great keep display bright pretty also time screen set minutes charge day i'm good go regrets phone,5.0 out of 5 stars
know excited get package comes it well bust opened first thing set charger extras got box immediately appearant fake nothing worked child's play toy calling amazon bit interesting hold minutes buyer beaware may pay fake requested replacement arrive shortly video opening recommend case happens you update review replacements arrival,1.0 out of 5 stars
samsung galaxy unlocked smartphone lilac purple us warrantyi'll add review weeks use mainly sprint usersi inserted sim bought amazon didn't feel like messing sprint employees time sim sprint sim simolwtq samsung galaxy samsung galaxy search number find it inserted sim followed activation phone not website know number security pin start it'll much smoother you took five minutes rocking never called sprintother insights camera wow getting close slr quality lenses not i'm sure could fool itoverall speed excellentthe one loooong phone still fits pocket finebixby wth thisthat's now,5.0 out of 5 stars
paid got empty box not that seems reconditioned unit kind new old stock rehandled relabeled really got box sealed factory tape or reconditioner's shop tape accessory cables connectors samsung phone pay get zero,1.0 out of 5 stars
got cyber monday sale considering reduced cost extra amazon device included package fantastic deal buying amazon also gave peace mind something wrong path recoursethe new factory sealed unlocked fired right away getting work mint mobile little challenging that's not phone's fault camera excellent especially shoot rawdng format process image something like capture one lightroom battery life also great also don't use nonstop,5.0 out of 5 stars
recommend cells seller buy from little nervous ‘used’ would look looked new think it’s new original box manual anything else aside original charger described seller popped sim cutting size contacts there texts gone problem sending multimedia text message looked online solve problem apn related haven’t explored everything yet far major problems yet knock woodi’m glad took chance update old buying good seller paid price new winwin,5.0 out of 5 stars
samsung galaxy bigger holds charge well cameras take excellent photos still getting used it different galaxy previous phone curved edge display looks cool fast moving phone lovely design overall got coral blue beautiful seashore blue little heavier hand expected,5.0 out of 5 stars
product performing well moving photos real problem also volume low maybe fixed far luck disappointed selleramazon original order canceled not reported selleramazon finally got cost original order not yet fought battle selleramazon,1.0 out of 5 stars
