stars,comment
5.0 out of 5 stars,"This is one of the best Samsung phones to date. I have had multiple galaxy phones over the years and this was a jump from the S5 to the S7. Multiple screen ability, great battery life, wireless charging and ease of use make it my favorite phone so far.
            "
5.0 out of 5 stars,"The phone was exactly as described, maybe even better. There wasn't a scratch anywhere. The phone has been working with no issues not for more than 2 weeks.
            "
4.0 out of 5 stars,"Small dent in upper right corner. Samsung S7
            "
1.0 out of 5 stars,"The worst phone ive ever had, keyboard is almost impossible to use. Most text require sending twice..crashes when i take pictures, takes hours to charge.
            "
5.0 out of 5 stars,"Phone looks brand new and works like new,Great value
            "
5.0 out of 5 stars,"no damage to the phone work well for 3 day and the screen went black hear sound have blue led light but no  screen display i call the 1800 number grate customer serves sending me a return box
            "
5.0 out of 5 stars,"Like new and I love it.  Such a good price vs new.
            "
3.0 out of 5 stars,"The only thing I am very disappointed in is that for some reason the HD Video and Voice calling was disabled on the back end of the phone and I cannot access the internet while I am on a phone call. VERY FRUSTRATING!!
            "
5.0 out of 5 stars,"Mine works years later, SIX STARS
            "
5.0 out of 5 stars,"Everything work perfect .......  very happy with phone !
            "
1.0 out of 5 stars,"Per Verizon rep: ""phone is coming up on a suspended status for a contract account. In this case it is possible that the vendor received this phone from a person that did not fulfilled their contract."" Nope! Avoid it.
            "
4.0 out of 5 stars,"Nice updates to the 6. Battery life still a nuisance.
            "
1.0 out of 5 stars,"I loved the phone but it didn't make it a year before I had too spend to fix it. I've been having issues since including overheating to the point it burns. avoid the seller.
            "
3.0 out of 5 stars,"Phone seems to be in near perfect condition but I received a 4gb phone instead of 32 gb
            "
4.0 out of 5 stars,"Very happy with the phone at this point for what i payed for it. The battery life does suck but not a bad phone over all.
            "
3.0 out of 5 stars,"I like the phone, good battery, quick to charge, my only issue is that the screen that was put into this refurbished device has screen burn in.
            "
5.0 out of 5 stars,"I received the phone on time and it was as advertised. I'm usually skeptical of refurbished phone batteries but I have had no problems.
            "
1.0 out of 5 stars,"I will literally spend 7 hours of my day trying to get my phone to 100%. I then use my phone for 30 minutes and I'm already back down to 40%. Total crap.
            "
3.0 out of 5 stars,"Rec'd samsung s7 ...refurbished. .everything so far seems fine with the exception of speaker phone. Big disappointment. ..have had it less than 30 days so can't speak to the longevity yet. 3 stars only b\cuz of speakerphone.
            "
5.0 out of 5 stars,"For me I love this size phone, Goldy Locks...just right. Best Sam phone in the last 5 years, bar none. Battery life could be better but it meets my needs.
            "
1.0 out of 5 stars,"Battery life on this phone isn't even close to 80% of original. Constantly having to charge it with light use.
            "
5.0 out of 5 stars,"Plugged in my Verizon sim card and started right up. Looked like new. No problems so far.
            "
4.0 out of 5 stars,"Looks good and works, didn't get the ear buds other people got but also didn't expect them. Came with a fast charger branded by Samsung. Would give 5 stars but they actually called me and asked to leave a review  while I was at work.
            "
5.0 out of 5 stars,"Perfect working order. Minus a small blemish on the back of the phone, which doesn't effect its operation in any way, this product is flawless.
            "
3.0 out of 5 stars,"Scratched to pieces on screen and the back as well as the charger port and I think something is wrong with the port....
            "
5.0 out of 5 stars,"Worked fine on the Verizon network after I installed my Sim card.  Also it appeared to be in perfect condition with no scratches or blemishes.
            "
5.0 out of 5 stars,"Good deal, solid refurb
            "
5.0 out of 5 stars,"Exactly as described. Working perfectly.
            "
5.0 out of 5 stars,"We have only had our new phone for a few weeks, but up until this point we are happy with the purchase. Super fast shipping was appreciated.
            "
5.0 out of 5 stars,"Great phone, not an S9 but great. You can get the Oreo update for it now too.
            "
4.0 out of 5 stars,"This my only phone now and it has been working perfectly.
            "
2.0 out of 5 stars,"Want to be able to switch carriers att T-Mobile etc.  this is no a good phone for that. The CDMA setting does not work on other networks.  Good mostly on Verizon.  Don’t buy to switch to anyone else. Unlocked does not matter
            "
5.0 out of 5 stars,"I ordered from Electronic deals. The first one received, wouldn't connect when I put in the SIM card. Contacted the seller, and they were great. Sent back the cell with the overnight postage covered by them.  Recieved another soon after.  Works great! Love it. Battery isn't as good as I hoped,  but better than my old one and charges fast with the fast charger I have. Just bought wireless charger and can't wait to recieved it! Highly recommend the seller electronic deals!
            "
5.0 out of 5 stars,"Love it.  Had an S5 but was having battery and display issues.  This was a nice upgrade.  I don't need all the bells and whistles of the latest models and the price for this was certainly right.  I have bought refurbished phones before with no issues and there certainly have been none with this one.  The SIM card is a different size so I couldn't just swap in the one from my S5, but I got one for free from Verizon (took some convincing, however, Verizon store personnel didn't seem to know that they were allowed to give me one without the phone in hand).
            "
4.0 out of 5 stars,"Great phone! Had it for a few days now! Everything is great, got it on time. Came with a lighting charger. Still waiting on a SIM card in the mail to know if the phone works when activatedUPDATE: had the phone for a while now and my data stopped working so I restarted the phone and I won’t turn back on it just vibrates/ had it on the charger for maybe an hour and still won’t come on. I looked it up and it’s common for this phone. It was great until I restarted it :(
            "
5.0 out of 5 stars,"The phone was as described, refurbished in good condition. We transferred a SIM card and had no problem activating the phone on our Verizon account. The seller provided warranty and contact information In the box. My son is very pleased with his new phone.
            "
5.0 out of 5 stars,"I had a rewarding experience with this purchase. I would recommend it. My order came as describe and for the price .I had a great deal. The phone was in a great shipping package and shipment was really fast. Thank you so much and will recommend you to family and friends.
            "
5.0 out of 5 stars,"had a faulty charger but had it replaced with no problems
            "
5.0 out of 5 stars,"I have had this phone since August and had excellent performance with no problems at all. I haven't gotten is wet so for it being waterproof  I cannot say but my old non-waterproof phone never got close to water either.It came in plain undamaged packaging with not a scratch on the phone anywhere, just like brand new.
            "
1.0 out of 5 stars,"I like the phone, however I have had the screen freeze on me 3 times now. The first time a Verizon rep help me reset the phone. I have reset the phone myself the other 2 times. It took me multiple times to get it to let me in. I am worried this will keep happening. What should I do?
            "
4.0 out of 5 stars,"That I can use my waterproof fit bit with it.  That it keeps updating every day, sometimes even twice in a day.  This is my first smart phone and I am finding it hard to learn all it can do.  Call me a tech dummy!  I hope that by the time I really need to use it for something that I can do it.
            "
5.0 out of 5 stars,"Perfect condition. Shipped with charging cord only. No manual or headphones. Works great with our Verizon service. So far so good!
            "
4.0 out of 5 stars,"Battery life could be better, removable battery would be best
            "
5.0 out of 5 stars,"Great phone.
            "
1.0 out of 5 stars,"This phone was rooted. It worked for a few days, but  It got hot to the touch, the OS update kept failing. Finally it locked up and would not boot.  I had to return it.  Thanks for Amazon.
            "
5.0 out of 5 stars,"Best bang for your buck rn.... especially after the S9 just hit the market!
            "
5.0 out of 5 stars,"good phone, good battery life.
            "
5.0 out of 5 stars,"Awesome phone and customer service
            "
5.0 out of 5 stars,"Great display, like that you can expand the memory, havnt had any issues with this phone
            "
1.0 out of 5 stars,"The screen died right at 94 days.  Just out of warranty.
            "
5.0 out of 5 stars,"The product arrived quickly and was exactly as the seller described. It's a great upgrade from an S5.
            "
4.0 out of 5 stars,"The unit battery for not hold up all day.
            "
5.0 out of 5 stars,"Great item
            "
5.0 out of 5 stars,"Really happy with this phone. I was a bit nervous about buying refurbished, but the phone is in pristine condition and working perfectly. I would definitely buy from this company again. Thanks a lot!
            "
1.0 out of 5 stars,"The battery life is terrible on this phone, i only got 3 hours per charge. Terrible waste  of money.
            "
1.0 out of 5 stars,"Save your money. Camera jacked up and can't play back recording.  Reduced to overpriced paper weight.
            "
5.0 out of 5 stars,"Very nice phone!
            "
5.0 out of 5 stars,"Great exactly what I expected,  works awesome!
            "
5.0 out of 5 stars,"Looks and perform brand new so far!
            "
5.0 out of 5 stars,"Great quality , like new.
            "
5.0 out of 5 stars,"It took a lot of time but we got it to work with cricket. Great phone!
            "
3.0 out of 5 stars,"returned didn't need
            "
5.0 out of 5 stars,"Works great, liking it so far.
            "
4.0 out of 5 stars,"Product was in like new condition and works well.
            "
5.0 out of 5 stars,"Great phone, but the charger was fake, won t charge my phone...
            "
1.0 out of 5 stars,"Lasted 4 months
            "
5.0 out of 5 stars,"Great Phone ordered from Dealfish, would only order from them best on reviews. I was glad I did. Looked brand new!!
            "
5.0 out of 5 stars,"Got this phone to replace my son's Samsung S5 and it's perfect!!!! Would never know it's a refurbished phone. Thanks!
            "
5.0 out of 5 stars,"No issues.  Works well.
            "
4.0 out of 5 stars,"Nice phone. Has cool features and a nice display. Perfect screen no scratches.
            "
5.0 out of 5 stars,"Meow
            "
1.0 out of 5 stars,"Did not download Verizon voice mail app
            "
5.0 out of 5 stars,"was everything advertised.
            "
1.0 out of 5 stars,"this phone does not work with the Verizon network
            "
5.0 out of 5 stars,"Good used phone
            "
5.0 out of 5 stars,"Got this phone for my husband, he is very pleased!
            "
5.0 out of 5 stars,"Great product. Good customer service.
            "
5.0 out of 5 stars,"Great product in great condition!
            "
5.0 out of 5 stars,"Excelente producto
            "
5.0 out of 5 stars,"Amazing phone...It is just as good if not better than a brand new S7..... thank you guys for the speedy delivery as always
            "
5.0 out of 5 stars,"Had the phone for over a month now. Works perfect! Was hesitant as it was refurbished, but was in great cosmetic condition and works flawlessay with verizon. Completely satisfied!
            "
5.0 out of 5 stars,"The phone arrived in perfect condition, without any signs of use. And acts like it's in absolute brand new condition. My phone came with the Samsung fast charger. Bottom line I’m excited whit it.Samsung Galaxy S7 G930V , 32GB, Black Onyx, Verizon + GSM (Certified Refurbished)
            "
5.0 out of 5 stars,"I received the phone in like new condition, no problems with it whatsoever.  I upgraded from an S5, so far very happy with the decision!
            "
5.0 out of 5 stars,"This was a replacement for a previous Samsung and appears to be just fine.  So far so good!
            "
5.0 out of 5 stars,"Excellent phone, couldn't tell it was refurbished. International shipping was a great bonus, already bought another one :)
            "
5.0 out of 5 stars,"Works
            "
5.0 out of 5 stars,"easy to use love it
            "
5.0 out of 5 stars,"Great phone and in nice shape!
            "
4.0 out of 5 stars,"Great service. Fast Delivery! Phone works great. Highly recommended.
            "
4.0 out of 5 stars,"Shipping took 8 days, not sure if that is normal but definitely a first world problem.  I have used this for two days and so far a 5 star. The first day it had to do updates 7 times before I could use it much. Not sure what version it started with but is now up to 7.0. When I took it into Verizon to get a SIM card they said the serial number says this phone is gold, which it is not, it is black. And when I registered the device with Samsung it also shows a gold phone.Finger print reader is very quick and effective. Samsung pay is great and quick to checkout with.Phone is fast and battery life seems good. I'll update the review in a few days and weeks and let you all know how it is holding up.-------I have now used the S7 for almost 2 months.  The only item I will complain about is the speaker phone when on a phone call.  I can hear the other party great, but they have very bad feed back and tell me to turn off speaker phone.  I attempted some troubleshooting myself and then ended up calling Samsung.  An hour on the phone with them and doing all sorts of weird phone restarts, cache clearing and safe mode tests, there is still no answer as to why the speaker phone does not work.  Is it a physical issue or software issue?  Not a clue and Samsung wants me to factory reset the phone as the next step but I am not sure I want to do that yet.The camera is great.  Phone is quick with all applications and the battery lasts all day long.  If you use the always on screen setting to show the time that kills the battery by at least 4 hours quicker so I don't use that anymore.Because of the speakerphone issue I will knock this review down to a 4 star from a 5 star.
            "
1.0 out of 5 stars,"Screen quit on last day of eligible return. Close call but got full refund.
            "
1.0 out of 5 stars,"Screen stopped working after 45 days
            "
3.0 out of 5 stars,"Received the phone on time. The charger that came with the phone was slightly bent and also the battery on this phone sucks, it wont even last me during my entire 10 hour work shift which is very unacceptable because my phone is important for my job. Haven't tried contacting the seller because i know they won't help with the battery in a refurbished phone. Once i get paid again i may contact the seller or just go to a phone repair service to have a new battery put in. I will update review then
            "
5.0 out of 5 stars,"Very happy with this phone.  Bought it refurbished.  Upgrading from the S4.  32 GB is very nice.  Phone is faster.  Everything worked.  Had to get a new Sim card from my local Verizon dealer, which was easy enough.  Could have cut down the card from the S4, but was easier just to get the new one.  This phone still has headphone jacks, etc., so I am happy with it.  Like this size, like the speed, like the price.
            "
5.0 out of 5 stars,"Very happy with my purchase.  Was sceptical like everyone when deciding on a refurbished  phone but so glad I did. When I opened the box the phone was flawless and OEM accessories. I am with Straight talk so I also purchased the Verizon nano sim from Amazon since my old S4 was micro then I was ready to go. I am a very satisfied customer.  Thanks
            "
5.0 out of 5 stars,"Terrific phone. Battery life is low side.
            "
5.0 out of 5 stars,"A phone is just a phone, made for calling and talking.  NOT anymore.  A cell phone is for Talking, Picture Taking, Note taking, my Calendar, My Appointment Book, for Games, News, Entertainment and on and on...OH did I mention you can even make phone calls, TEXT, send pictures and all that good stuff.  A phone like the Samsung Galaxy S7 is a great 21st Century TOOL.  Thanks Samsung.  CC46
            "
5.0 out of 5 stars,"I was  very hesitant to purchase a refurbished phone,  but I am presently surprised on how great the condition of the phone is.  It looks brand new,  came with all factory accessories it should,  headphones charges and transfer adapter.  I obviously can't  evaluate the battery but,  I haven't had any issue with the battery and seem to be new if not in great condition.  I would definitely purchase again
            "
5.0 out of 5 stars,"This phone only had one light scratch on the back, activation at Verizon was simple. Battery seems fine, exceeds the duration of my former handset.I'd buy another refurb from this vendor (Prime Mobility)
            "
1.0 out of 5 stars,"I had the phone less than 2 weeks when the screen died. I put it in a case and put a screen protector on it within a  hour of it arriving, and never dropped it. But somehow the screen was broken.
            "
4.0 out of 5 stars,"No problems with the phone. It comes with the charger cord and ear buds. It DOES NOT come with the cord to transfer your data from old phone to new (included when purchasing a new phone). It also does not come with the little key to pop open the little compartment for internal cards--you have to use a paperclip.
            "
5.0 out of 5 stars,"Works perfectly. 9.9/10 condition. No complaints at all. Only works on Verizon so I had to change carriers, but my fault for not reading the description carefully.
            "
5.0 out of 5 stars,"Been using for almost a year, no complaints! Came wiped clean and ready to go. I'll never buy a new phone again!
            "
5.0 out of 5 stars,"Was a gift and looks and works excellent
            "
1.0 out of 5 stars,"Phone wouldn't connect with network so sent back.
            "
5.0 out of 5 stars,"My daughter ordered this. Typical cell phone.
            "
5.0 out of 5 stars,"Sleek, relatively cheap. Came like new. Can't even tell its a used phone.
            "
5.0 out of 5 stars,"Works great, thus far, downside is the good ole Verizon bloatware is almost astounding, but getting it set up on Ting was a piece of cake and performance is perfect once I disabled all the bloat.
            "
5.0 out of 5 stars,"This Samsung galaxy s7 is great. Everything works fine.I had a s5 before I bought this so  I am familiar with the workings. This is a nice upgrade to my s5. I'm happy with it.
            "
5.0 out of 5 stars,"Works perfectly and exactly as it was advertised. Great phone. Great site to deal with!
            "
5.0 out of 5 stars,"Easy to setup, packaged great looked great exactly what I expected
            "
5.0 out of 5 stars,"Great deal. Phone looked like new and a really nice phone. Don't think I  could beat the price and quality. Appreciate they stated the phone is for Verizon and after Verizon added the sim, worked great. Got the Spigen case for it. Just love the phone and case.
            "
3.0 out of 5 stars,"Overall, the phone is pretty good. Samsung did a good job. The handset I received is a close facsimile but its obvious that when it was refurbished some lower quality parts/methods were used. The screen is plagued with under-sensitivity. It can be downright frustrating to text or try to play games on it and have to deliberately press harder to get it to respond. The under-sensitivity also causes it to be unusable even with thin gloves. The charge port is also recessed on my particular handset. This hasn't caused any issues with charging yet, but it does make using a gear VR very frustrating. For the cost vs. a new one I can live with these faults, but I'll end up trading it in for a new phone much sooner than I would have if it worked as well as it should.
            "
5.0 out of 5 stars,"It's taking a little getting used to since I upgraded from an S3, but I definitely like it.  No issues so far other than operator lack of knowledge.
            "
5.0 out of 5 stars,"Great phone! Works great did show some wear on the phone but not enough to be an issue. Other reviewers stated they got extras with their phones which you can't expect, nor was there a fast charger with it there was just a basic charger.
            "
5.0 out of 5 stars,"just great. the phone was in perfect shape. no scratches or ds all ings.. anything. ive been using it for a couple months now and works perfectly. the only thing is that it comes with a asus charger. it DOES NOT FAST CHARGE and after the first month and some software updates, the phone did not recognize the charger anymore. but. for that price? it does not matter i got the samsung fast charger for 40 at best buy. I TOTALLY RECOMMEND THIS!
            "
1.0 out of 5 stars,"Charging function stopped working within a week of purchase.  Only could charge wireless.  Would not recommend
            "
1.0 out of 5 stars,"I bought this cell phone and it completely broke at the first mild touch. Send a mail to the guys and told me it was not in the warranty. I have reasons to believe these cells are not as resistant as they should be.
            "
4.0 out of 5 stars,"the phone came fast.  looked really good.  had no issues getting it on verizon plan.
            "
5.0 out of 5 stars,"Nothing to say but my wife loves it enough said
            "
5.0 out of 5 stars,"Love the phone. The charger that came with it does not work. Not sure what to do about that.
            "
5.0 out of 5 stars,"Just what i needed for a job. Thanks
            "
3.0 out of 5 stars,"Awesome phone but the Q&A section is little misleading this phone does not work with Verizon
            "
4.0 out of 5 stars,"The only two drawbacks are (1) speaker sound quality is noticeably lower than a ""new"" phone, and (2) this is with respect to the model in general -- the glass on S7's is apparently pretty delicate, and after dropping it 3 feet onto concrete (with no case), I've learned that glass cracks/repairs are EXPENSIVE. (Apparently the glue and other tech aspects on the S7 mean that you'll almost certainly have to replace the glass *and* LCD/Digitzer. $200 at our local shop, ouch.)
            "
5.0 out of 5 stars,"For those who struggled with the horrible battery life of previous galaxy phones, finally this one is tolerable. I highly recommend the upgrade. I finally can feel safe without charging my phone multiple times a day...
            "
1.0 out of 5 stars,"Do not buy this product. Battery exploded.
            "
2.0 out of 5 stars,"I hate this thing. Maybe I'm spoiled by the LG, but the functionality of this Samsung sucks.Three things that drive me nuts the most:#1. To unlock the phone from a sleep state first you have to hit the function button. Then you have swipe the screen. Then you have to swipe your pattern. Compare this to the LG, double tap on the screen puts it to sleep, double tap wakes it up, swipe a pattern if you have one. FAST and easy.#2. Battery non-life. My LG I could go for a week. Even when using it heavily it would last 3 days. 5-7 days if I didn't use it much. The Samsung eats the battery in 2 days if not used and 1 day if it's used.  Yes, you can turn on the battery saver, but then most anytime you need to do anything other than answer a call you have to turn it off. Very much a PITA.#3. Alarm. You have to press and hold, the ""button"" (on the screen not the actual button) and then wait, and wait, and wait, and then swipe to turn it off. LD, tap once and it's done.There are more reasons I dislike this phone. Most of it has to do with the fact that I've used LG most of my life and they function better and faster. If you don't know any better you might like the Samsung, but I'm selling it and going back to the an LG. Yes the camera is better in the S7, but the S7 is much heavier then the LG  I previously had. It's also bigger. Not by a lot in terms of inches, but when I put the LG in my shirt pocket I barely knew it was there. The S7 is like a paperweight more than a phone.
            "
5.0 out of 5 stars,"I've had the phone for 6 weeks now with absolutely no issues, it came looking beautiful in a Samsung box with brand new charger and headphones. Super happy with this purchase!!!
            "
4.0 out of 5 stars,"First off, let me say that I don't like Apple phones. I prefer Android much more than iOS, so all problems I have with this phone have purely to do with the phone itself, not the operating system it runs.Overall, the Samsung Galaxy s7 is great. It's a fast phone, has a great camera, quick fingerprint scanner, super high quality screen, and just looks really, really good. But, on the contrary, there are some things I just don't like about this. So, I've made up a pros and cons list:Pros* High quality screen* Looks good* Great camera* Fast fingerprint scanner* Feels comfortable in my hands* Runs smooth and quick* Expandable storage* Durable* Water proofCons* Glass back* Can become slow over time* Occasionally gets hot* Not the best battery life when compared to other popular phonesMy main problem with the Galaxy S7 is the glass back. I absolutely hate it. In fact, it's the reason I don't give this phone 5 stars. Let me explain why.First, the fingerprints. I absolutely hate it when my phone gets fingerprints all over it, as I'm sure many of you do too. An aluminum backing, like the iPhone and Google Pixel use, is much better. Not only does it not get those finger prints, but it also doesn't crack.I've had the glass backing on mine crack twice now. The first time  I tossed my phone and the back hit a hard piece of plastic and cracked. I got it replaced with OEM glass within a week of that happening.One day, I was in class lighting leaning against a desk talking with my friends with my phone in my pocket. All of the sudden I heard a cracking noise only to pull out my phone and find the back cracked. Again.So, with that said, know this phone is super good and I absolutely love it, but my issues with the glass back has been enough to make me want to switch away from Samsung. I'm likely going to get a Google Pixel next.
            "
2.0 out of 5 stars,"Had an S5 and an S7, and I have not gone back to a Galaxy since breaking my S7 and do not plan on ever going back.The S7 was great in the beginning,but after about half a year or maybe less my Galaxy S7 became very buggy (not uncommonly to the point where the phone would have to be restarted), a battery drainer (I am not a heavy phone user, and I keep my screen at 50% brightness at most times), and just frequently frustrating in general.Also the camera is atrocious. It quickly developed a bug where I could not focus on objects within a foot of the lens FOR THE LIFE OF ME.Bottom line, I would NOT recommend this phone to anyone! There are MUCH MUCH MUCH better phones in this price bracket from companies like Motorola, Huawei, Xiaomi, and Essential to name a few.
            "
1.0 out of 5 stars,"This refurb was not the quality I expected.1. The screen had obviously never had a screen protector and was scuffed and micropitted.2. It took a long time for the battery to fully charge - 2-1/2 hours from 61%.3. When I turned it on, it was in Chinese!Immediately returned.
            "
2.0 out of 5 stars,"I've had several Samsung Galaxy phones. The gorilla glass is nice. However, I dropped it once, with a protective case on it and it cracked all the way down the back. It appears that the back glass is not as strong as the front. I'm done with Samsung phones. I'm going to have to carry a cracked phone for at least a couple of years.
            "
3.0 out of 5 stars,"Not my favorite phone. Texting is terrible. I've typed things over and over and they are still wrong. You can be watching a video and sit the phone down and it disappears. I do not recommend.
            "
5.0 out of 5 stars,"I have had my s7 for over a year now. It runs flawlessly. I've used it for lawn care and has passed the rain and dust resistant tests. Unfortunately, dropped my S7 in a few inches of snow in Colorado and it ONLY messed up the battery. WILL BE PURCHASING A SECOND S7 > ANY OTHER PHONE OUT. PRICE AND QUALITY MATCH.
            "
5.0 out of 5 stars,"Great upgrade
            "
4.0 out of 5 stars,"I would have given this product a 5 star rating but... the seller failed to include the USB adapter needed to perform the built in Smart Switch function for rolling over the contents of your old phone to this one. I solved this problem by ordering one here on Amazon. It should be included with the phone as it is a required piece of hardware.
            "
1.0 out of 5 stars,"Did not work for me.  It kept crashing.
            "
5.0 out of 5 stars,"Great phone! Being a refurbished phone, had a very small ding on it, otherwise perfect. I would buy again!
            "
5.0 out of 5 stars,"GREAT PHONE
            "
5.0 out of 5 stars,"New condition and works without flaw
            "
5.0 out of 5 stars,"So far so good,,,,phone works great
            "
4.0 out of 5 stars,"The phone's as expected but the experience was surprisingly pleasant. No complaints here.
            "
1.0 out of 5 stars,"false advertising
            "
3.0 out of 5 stars,"Battery sucks and phone over heats constantly. Bought by mistake
            "
4.0 out of 5 stars,"this phone works great.  have gotten refurbished phones that did not work and had signs of water damage inside.  saw it when checking the battery.
            "
5.0 out of 5 stars,"Works great!!
            "
5.0 out of 5 stars,"How refreshing to get just what I ordered!
            "
3.0 out of 5 stars,"I bought this after my s8 was stolen. Sure it's waterproof is a ""smartphone"" but that's where I draw the line. Somehow because it's been refurbished this just doesn't want to work properly. My snapchat app in particular just refuses to work- one app, whatever. But what's worse is that the LED had a strange tint across the entire screen almost like a blue light filter (not enabled) and seemed to have an icon fade from the previous owner's layout. It also doesn't work with other settings like trying to change the ringtone- it refuses to use anything but the system default. It's been 6 months so I've given up on that by now. The charger that the phone came with? A joke. Broke in 2 months. The home button seemed to ""scratch off"" so it looks like it's been chipped away. I have a very good case so unsure how this happened. I tried to contact customer service for a refund/replacement within 30 days but I guess the ONE woman who has to process that wasn't there that day? So after calling the next day a man tells me that he can only process a 10% refund because the LED problem was a ""minor problem"" but I didn't have my order number on me so I had to call back. When I called again, the next person I needed to talk to was not there. So I gave up. It still works, but disappointed in the ""refurbishment"" skills for the price. Would NOT buy again. Buy a new Motorola for the same price.  I should have gone through with the return. Also the battery lasts less than 7 hrs with medium use so good luck bringing it to school/work without a charger. I think new this phone is good but refurbished is not. (Side note: I've been buying Samsungs my whole life).
            "
2.0 out of 5 stars,"Phone was fine there were scratches all on the corners screen was intact looked good but the finger scanner didn't work so I choose to return.
            "
4.0 out of 5 stars,"(This is my second S7 I have owned) Phone looks good, battery charges, stays cool, but doesn't seem to have the longevity as my other s7 phone. The charge cable appeared to be a Samsung OEM, charger was Not OEM, but quick charge capable. Got a chuckle with my ""return information card"" was for How to return my refurb Apple device and the steps to remove personal information.
            "
5.0 out of 5 stars,"I wish I had pictures, but you can't take pictures of your phone with your phone. It was like Christmas...boxed up beautifully with the new, wrapped cord and charger. Almost like a set of new earrings or jewelry on display. The little access key to make it easier to get into the phone was gummed gently to the inside of the lid, obviously to be seen for use by the purchaser. It was so nice that I can't make myself throw the orange box away. (I have a thing about saving the boxes phones come in. Mental, I know.) Thank you, CPRTX! You really treated me very well.
            "
5.0 out of 5 stars,"Thanks. Looks basically new.
            "
5.0 out of 5 stars,"Works like new!
            "
5.0 out of 5 stars,"Totally as expected.  No complaints.  Good job Samsung.
            "
5.0 out of 5 stars,"I have not had a phone in about 4 years.  I was a bit trepidicious about getting a refurb.  However, this one has been just great.  Battery seems to need a charge at least once every 24 hours.  I don't know if that is normal, but it is way better than my old beaten S4.
            "
3.0 out of 5 stars,"Phone is fine, but the charger sent with the phone did not work for this phone since the charger was for an iphone.
            "
5.0 out of 5 stars,"Very happy, battery life would be better.
            "
5.0 out of 5 stars,"Been using this for awhile and have no regrets getting the refurbished. LESS than half the cost of a Verizon replacement and has worked flawlessly for quite awhile.
            "
2.0 out of 5 stars,"This phone does not receive 4G.  It barely receives 3G where I am located and my previous S5 received 4G just fine.Took it to Amazon and they tried and tried and gave up.  Am returning it.
            "
